"Angle (rad) Run #1","Light Intensity, Ch 1 (lx) Run #1"
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.13
,40.12
,40.12
-0.035,40.14
,40.12
,40.12
,40.17
,40.13
,40.11
,40.12
,40.12
,40.15
,40.15
,40.12
,40.12
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.12
,40.11
,40.09
,40.11
,40.12
,40.12
,40.18
,40.18
,40.13
,40.11
,40.07
,40.06
,40.08
,40.06
,40.05
,40.05
,40.12
,40.12
,40.18
,40.16
,40.12
,40.09
,40.05
,40.05
,40.05
,40.12
,40.14
,40.12
,40.12
-0.035,40.12
,40.18
,40.15
,40.12
,40.12
,40.18
,40.18
,40.12
,40.12
,40.13
,40.12
,40.10
,40.06
,40.08
,40.09
,40.07
,40.07
,40.12
,40.12
,40.12
,40.15
,40.13
,40.12
,40.09
,40.07
,40.12
,40.12
,40.13
,40.12
,40.15
,40.14
,40.12
,40.09
,40.07
,40.06
,40.07
,40.12
,40.13
,40.12
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.14
,40.16
,40.13
,40.12
,40.17
-0.035,40.18
,40.18
,40.18
,40.12
,40.12
,40.13
,40.12
,40.18
,40.18
,40.18
,40.18
,40.16
,40.15
,40.12
,40.12
,40.12
,40.12
,40.12
,40.16
,40.12
,40.12
,40.12
,40.13
,40.13
,40.14
,40.12
,40.16
,40.15
,40.13
,40.17
,40.14
,40.14
,40.14
,40.14
,40.12
,40.18
,40.18
,40.18
,40.16
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.035,40.18
,40.18
,40.15
,40.17
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.14
,40.17
,40.18
,40.18
,40.18
,40.14
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.15
,40.14
,40.14
,40.15
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.035,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.19
,40.21
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.17
,40.17
,40.15
,40.14
,40.14
-0.035,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.15
,40.13
,40.13
,40.15
,40.14
,40.14
,40.14
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.16
,40.16
,40.15
,40.14
,40.16
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.035,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.15
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.035,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.18
,40.19
,40.19
,40.18
,40.23
,40.25
,40.24
,40.19
,40.18
,40.18
,40.19
,40.25
,40.25
,40.25
,40.25
,40.25
,40.22
,40.19
,40.18
,40.18
,40.18
,40.18
-0.035,40.18
,40.18
,40.18
,40.22
,40.25
,40.25
,40.25
,40.25
,40.24
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.25
,40.25
,40.21
,40.18
,40.18
,40.18
,40.18
,40.18
,40.25
,40.25
,40.20
,40.18
,40.18
,40.18
,40.19
,40.18
,40.18
,40.25
,40.22
,40.21
,40.25
,40.25
,40.19
,40.18
,40.25
,40.25
,40.21
,40.25
,40.25
,40.23
,40.19
,40.18
,40.18
,40.18
,40.25
-0.035,40.25
,40.20
,40.23
,40.25
,40.25
,40.25
,40.25
,40.25
,40.23
,40.25
,40.25
,40.25
,40.21
,40.19
,40.18
,40.18
,40.25
,40.25
,40.25
,40.20
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.20
-0.035,40.18
,40.19
,40.23
,40.21
,40.19
,40.18
,40.20
,40.25
,40.25
,40.25
,40.25
,40.26
,40.25
,40.25
,40.25
,40.25
,40.24
,40.21
,40.19
,40.18
,40.18
,40.18
,40.18
,40.25
,40.25
,40.25
,40.24
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.24
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.25
,40.21
,40.24
,40.21
,40.19
,40.19
,40.19
,40.19
,40.19
,40.18
-0.052,40.19
,40.19
,40.18
,40.25
,40.25
,40.25
,40.25
,40.23
,40.22
,40.20
,40.20
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.19
,40.19
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
-0.052,40.17
,40.16
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.13
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.14
,40.13
,40.12
,40.12
,40.12
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
-0.052,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.14
,40.13
,40.17
,40.18
,40.18
,40.18
,40.14
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.15
,40.13
,40.12
,40.13
,40.18
,40.18
,40.18
,40.18
,40.18
,40.13
,40.12
,40.12
,40.12
,40.18
,40.18
-0.052,40.18
,40.18
,40.18
,40.18
,40.16
,40.14
,40.18
,40.18
,40.18
,40.17
,40.18
,40.18
,40.17
,40.13
,40.12
,40.12
,40.14
,40.18
,40.18
,40.17
,40.18
,40.18
,40.18
,40.18
,40.18
,40.16
,40.18
,40.18
,40.17
,40.13
,40.12
,40.18
,40.18
,40.18
,40.16
,40.13
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.12
,40.17
,40.18
,40.17
,40.13
-0.052,40.12
,40.12
,40.13
,40.18
,40.18
,40.18
,40.18
,40.18
,40.17
,40.13
,40.12
,40.12
,40.18
,40.18
,40.18
,40.17
,40.12
,40.12
,40.10
,40.08
,40.10
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.12
,40.11
,40.08
,40.06
,40.05
,40.05
,40.12
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.18
,40.13
,40.12
,40.07
,40.06
-0.052,40.06
,40.07
,40.06
,40.05
,40.07
,40.12
,40.16
,40.12
,40.12
,40.12
,40.12
,40.18
,40.16
,40.12
,40.12
,40.12
,40.12
,40.18
,40.18
,40.18
,40.17
